courseCode,studyPeriod,academicYear,teacherId,assignedHours,instanceId,reportedHours
1212,2.0,2023-2024,19930512-0117,120.0,I-3154,107.0
1189,4.0,2023-2024,19590129-0004,280.0,I-3155,274.0
1189,4.0,2023-2024,19790618-0048,100.0,I-3155,103.0
1154,1.0,2023-2024,19580218-0007,280.0,I-3156,284.0
1154,1.0,2023-2024,19750512-0043,120.0,I-3156,133.0
1154,1.0,2023-2024,19920602-0073,100.0,I-3156,93.0
1021,1.0,2023-2024,19650303-0019,280.0,I-3157,277.0
1021,1.0,2023-2024,19790717-0045,140.0,I-3157,145.0
1050,3.0,2013-2014,19690917-0022,280.0,I-3158,269.0
1050,3.0,2013-2014,19781217-0053,140.0,I-3158,136.0
1050,3.0,2013-2014,19911025-0091,120.0,I-3158,104.0
1263,3.0,2013-2014,19600814-0002,280.0,I-3159,263.0
1263,3.0,2013-2014,19750906-0032,100.0,I-3159,120.0
1263,3.0,2013-2014,19910214-0084,100.0,I-3159,85.0
1147,4.0,2013-2014,19690917-0022,280.0,I-3160,276.0
1147,4.0,2013-2014,19780424-0057,140.0,I-3160,144.0
1247,4.0,2013-2014,19600529-0021,260.0,I-3161,248.0
1247,4.0,2013-2014,19790618-0048,120.0,I-3161,126.0
1233,1.0,2013-2014,19640414-0013,260.0,I-3162,265.0
1233,1.0,2013-2014,19760524-0046,140.0,I-3162,154.0
1233,1.0,2013-2014,19910820-0078,120.0,I-3162,137.0
1214,2.0,2013-2014,19580515-0017,240.0,I-3163,225.0
1214,2.0,2013-2014,19770713-0042,100.0,I-3163,103.0
1214,2.0,2013-2014,19900616-0124,140.0,I-3163,133.0
1127,1.0,2013-2014,19590129-0004,260.0,I-3164,251.0
1127,1.0,2013-2014,19750331-0036,100.0,I-3164,87.0
1127,1.0,2013-2014,19930228-0086,120.0,I-3164,107.0
1091,4.0,2013-2014,19580515-0017,240.0,I-3165,220.0
1091,4.0,2013-2014,19790702-0038,100.0,I-3165,116.0
1205,3.0,2014-2015,19600814-0002,240.0,I-3166,224.0
1205,3.0,2014-2015,19750512-0043,120.0,I-3166,136.0
1022,3.0,2014-2015,19570826-0012,260.0,I-3167,261.0
1022,3.0,2014-2015,19750220-0037,140.0,I-3167,120.0
1037,4.0,2014-2015,19650303-0019,260.0,I-3168,251.0
1037,4.0,2014-2015,19750331-0036,120.0,I-3168,140.0
1013,2.0,2014-2015,19660630-0020,240.0,I-3169,241.0
1013,2.0,2014-2015,19770713-0042,120.0,I-3169,107.0
1243,3.0,2014-2015,19600529-0021,260.0,I-3170,246.0
1243,3.0,2014-2015,19780317-0052,120.0,I-3170,130.0
1075,4.0,2014-2015,19690917-0022,260.0,I-3171,247.0
1075,4.0,2014-2015,19750722-0060,120.0,I-3171,140.0
1069,2.0,2014-2015,19640414-0013,240.0,I-3172,250.0
1069,2.0,2014-2015,19760524-0046,140.0,I-3172,144.0
1067,4.0,2014-2015,19580515-0017,240.0,I-3173,233.0
1067,4.0,2014-2015,19790618-0048,140.0,I-3173,157.0
1162,3.0,2015-2016,19580515-0017,240.0,I-3174,252.0
1162,3.0,2015-2016,19770224-0058,100.0,I-3174,105.0
1039,4.0,2015-2016,19610620-0006,280.0,I-3175,282.0
1039,4.0,2015-2016,19750331-0036,100.0,I-3175,115.0
1039,4.0,2015-2016,19920917-0109,140.0,I-3175,143.0
1163,3.0,2015-2016,19570828-0008,280.0,I-3176,263.0
1163,3.0,2015-2016,19760108-0050,100.0,I-3176,82.0
1163,3.0,2015-2016,19921208-0097,120.0,I-3176,121.0
1065,3.0,2015-2016,19611219-0014,280.0,I-3177,281.0
1065,3.0,2015-2016,19750705-0033,140.0,I-3177,150.0
1035,2.0,2015-2016,19630126-0001,240.0,I-3178,243.0
1035,2.0,2015-2016,19780317-0052,120.0,I-3178,101.0
1035,2.0,2015-2016,19900902-0114,140.0,I-3178,133.0
1005,2.0,2015-2016,19610620-0006,240.0,I-3179,248.0
1005,2.0,2015-2016,19750906-0032,120.0,I-3179,118.0
1137,3.0,2015-2016,19620831-0024,240.0,I-3180,251.0
1137,3.0,2015-2016,19780815-0047,100.0,I-3180,109.0
1137,3.0,2015-2016,19910421-0067,100.0,I-3180,95.0
1136,3.0,2015-2016,19620831-0024,260.0,I-3181,279.0
1136,3.0,2015-2016,19781130-0054,120.0,I-3181,131.0
1119,4.0,2015-2016,19620424-0026,280.0,I-3182,294.0
1119,4.0,2015-2016,19760108-0050,100.0,I-3182,94.0
1119,4.0,2015-2016,19900321-0080,140.0,I-3182,120.0
1105,3.0,2015-2016,19630126-0001,260.0,I-3183,269.0
1105,3.0,2015-2016,19750122-0056,140.0,I-3183,152.0
1105,3.0,2015-2016,19920226-0075,100.0,I-3183,80.0
1104,2.0,2015-2016,19580218-0007,280.0,I-3184,266.0
1104,2.0,2015-2016,19790708-0041,100.0,I-3184,97.0
1095,2.0,2015-2016,19660630-0020,240.0,I-3185,245.0
1095,2.0,2015-2016,19761009-0055,120.0,I-3185,120.0
1187,1.0,2016-2017,19580515-0017,240.0,I-3186,230.0
1187,1.0,2016-2017,19750906-0032,140.0,I-3186,134.0
1187,1.0,2016-2017,19930414-0106,140.0,I-3186,148.0
1182,1.0,2016-2017,19620522-0023,280.0,I-3187,291.0
1182,1.0,2016-2017,19750705-0033,100.0,I-3187,103.0
1182,1.0,2016-2017,19921127-0120,100.0,I-3187,87.0
1051,3.0,2016-2017,19570828-0008,280.0,I-3188,260.0
1051,3.0,2016-2017,19750705-0033,140.0,I-3188,146.0
1051,3.0,2016-2017,19900211-0140,100.0,I-3188,117.0
1200,4.0,2016-2017,19610918-0027,260.0,I-3189,266.0
1200,4.0,2016-2017,19750331-0036,100.0,I-3189,116.0
1200,4.0,2016-2017,19900317-0083,100.0,I-3189,114.0
1176,3.0,2016-2017,19610918-0027,260.0,I-3190,272.0
1176,3.0,2016-2017,19750102-0059,140.0,I-3190,140.0
1176,3.0,2016-2017,19900902-0090,120.0,I-3190,128.0
1169,1.0,2016-2017,19570615-0011,280.0,I-3191,270.0
1169,1.0,2016-2017,19750417-0051,140.0,I-3191,127.0
1169,1.0,2016-2017,19930512-0117,140.0,I-3191,137.0
1097,2.0,2016-2017,19690513-0015,240.0,I-3192,237.0
1097,2.0,2016-2017,19761024-0034,140.0,I-3192,121.0
1097,2.0,2016-2017,19901002-0085,140.0,I-3192,150.0
1074,1.0,2016-2017,19560812-0016,280.0,I-3193,271.0
1074,1.0,2016-2017,19780815-0047,140.0,I-3193,136.0
1074,1.0,2016-2017,19900211-0140,100.0,I-3193,115.0
1030,3.0,2016-2017,19690917-0022,240.0,I-3194,236.0
1030,3.0,2016-2017,19750512-0043,100.0,I-3194,109.0
1209,2.0,2017-2018,19570615-0011,260.0,I-3195,254.0
1209,2.0,2017-2018,19761009-0055,100.0,I-3195,94.0
1209,2.0,2017-2018,19920122-0065,140.0,I-3195,153.0
1253,3.0,2017-2018,19590129-0004,280.0,I-3196,298.0
1253,3.0,2017-2018,19771013-0040,100.0,I-3196,89.0
1129,3.0,2017-2018,19690917-0022,260.0,I-3197,273.0
1129,3.0,2017-2018,19780602-0035,100.0,I-3197,98.0
1120,1.0,2017-2018,19620424-0026,260.0,I-3198,260.0
1120,1.0,2017-2018,19790717-0045,140.0,I-3198,155.0
1120,1.0,2017-2018,19931231-0099,120.0,I-3198,104.0
1064,2.0,2017-2018,19561222-0030,280.0,I-3199,263.0
1064,2.0,2017-2018,19750102-0059,120.0,I-3199,127.0
1256,1.0,2017-2018,19580515-0017,240.0,I-3200,242.0
1256,1.0,2017-2018,19750102-0059,100.0,I-3200,117.0
1151,3.0,2017-2018,19580218-0007,280.0,I-3201,281.0
1151,3.0,2017-2018,19790426-0049,120.0,I-3201,107.0
1113,2.0,2017-2018,19600529-0021,260.0,I-3202,240.0
1113,2.0,2017-2018,19781217-0053,140.0,I-3202,148.0
1105,1.0,2017-2018,19601021-0018,280.0,I-3203,273.0
1105,1.0,2017-2018,19750705-0033,140.0,I-3203,120.0
1102,3.0,2017-2018,19680712-0028,260.0,I-3204,255.0
1102,3.0,2017-2018,19770224-0058,140.0,I-3204,151.0
1102,3.0,2017-2018,19900211-0140,100.0,I-3204,93.0
1192,1.0,2018-2019,19570615-0011,240.0,I-3205,251.0
1192,1.0,2018-2019,19780602-0035,140.0,I-3205,123.0
1192,1.0,2018-2019,19900801-0130,100.0,I-3205,94.0
1115,3.0,2018-2019,19690917-0022,240.0,I-3206,244.0
1115,3.0,2018-2019,19761009-0055,100.0,I-3206,82.0
1115,3.0,2018-2019,19910214-0084,100.0,I-3206,99.0
1210,2.0,2018-2019,19620424-0026,280.0,I-3207,278.0
1210,2.0,2018-2019,19770713-0042,100.0,I-3207,89.0
1210,2.0,2018-2019,19911025-0091,100.0,I-3207,110.0
1188,1.0,2018-2019,19560812-0016,260.0,I-3208,247.0
1188,1.0,2018-2019,19790702-0038,120.0,I-3208,103.0
1188,1.0,2018-2019,19920828-0070,140.0,I-3208,125.0
1255,2.0,2018-2019,19620424-0026,260.0,I-3209,262.0
1255,2.0,2018-2019,19761009-0055,140.0,I-3209,142.0
1221,2.0,2018-2019,19610918-0027,260.0,I-3210,279.0
1221,2.0,2018-2019,19761024-0034,120.0,I-3210,114.0
1221,2.0,2018-2019,19921201-0094,100.0,I-3210,102.0
1211,1.0,2018-2019,19560812-0016,240.0,I-3211,227.0
1211,1.0,2018-2019,19770713-0042,100.0,I-3211,116.0
1211,1.0,2018-2019,19930414-0106,120.0,I-3211,107.0
1122,3.0,2018-2019,19630126-0001,260.0,I-3212,280.0
1122,3.0,2018-2019,19761009-0055,100.0,I-3212,82.0
1122,3.0,2018-2019,19930829-0082,140.0,I-3212,152.0
1079,3.0,2018-2019,19600529-0021,260.0,I-3213,255.0
1079,3.0,2018-2019,19761024-0034,140.0,I-3213,134.0
1079,3.0,2018-2019,19920504-0093,140.0,I-3213,124.0
1044,2.0,2018-2019,19660630-0020,260.0,I-3214,279.0
1044,2.0,2018-2019,19790702-0038,120.0,I-3214,122.0
1029,1.0,2019-2020,19600905-0003,280.0,I-3215,261.0
1029,1.0,2019-2020,19750417-0051,140.0,I-3215,132.0
1029,1.0,2019-2020,19921201-0094,140.0,I-3215,138.0
1091,4.0,2019-2020,19560812-0016,280.0,I-3216,275.0
1091,4.0,2019-2020,19750906-0032,120.0,I-3216,116.0
1059,1.0,2019-2020,19630126-0001,260.0,I-3217,267.0
1059,1.0,2019-2020,19760108-0050,120.0,I-3217,130.0
1264,3.0,2019-2020,19660630-0020,280.0,I-3218,295.0
1264,3.0,2019-2020,19750417-0051,140.0,I-3218,124.0
1169,1.0,2019-2020,19620522-0023,240.0,I-3219,244.0
1169,1.0,2019-2020,19750906-0032,100.0,I-3219,103.0
1169,1.0,2019-2020,19921208-0097,120.0,I-3219,129.0
1119,3.0,2019-2020,19580515-0017,280.0,I-3220,275.0
1119,3.0,2019-2020,19750122-0056,100.0,I-3220,96.0
1066,3.0,2019-2020,19620424-0026,240.0,I-3221,251.0
1066,3.0,2019-2020,19750417-0051,120.0,I-3221,126.0
1186,2.0,2020-2021,19660630-0020,240.0,I-3222,238.0
1186,2.0,2020-2021,19760108-0050,140.0,I-3222,151.0
1186,2.0,2020-2021,19901219-0125,140.0,I-3222,127.0
1116,4.0,2020-2021,19650303-0019,260.0,I-3223,268.0
1116,4.0,2020-2021,19790702-0038,120.0,I-3223,109.0
1282,2.0,2020-2021,19580218-0007,280.0,I-3224,293.0
1282,2.0,2020-2021,19761020-0044,140.0,I-3224,146.0
1282,2.0,2020-2021,19900124-0064,100.0,I-3224,92.0
1196,3.0,2020-2021,19640220-0029,240.0,I-3225,251.0
1196,3.0,2020-2021,19780815-0047,120.0,I-3225,109.0
1167,3.0,2020-2021,19560612-0010,240.0,I-3226,246.0
1167,3.0,2020-2021,19750906-0032,120.0,I-3226,128.0
1242,4.0,2020-2021,19611219-0014,260.0,I-3227,241.0
1242,4.0,2020-2021,19790426-0049,140.0,I-3227,158.0
1242,4.0,2020-2021,19910327-0096,100.0,I-3227,104.0
1240,3.0,2020-2021,19690513-0015,240.0,I-3228,232.0
1240,3.0,2020-2021,19750417-0051,120.0,I-3228,114.0
1139,4.0,2020-2021,19620522-0023,240.0,I-3229,234.0
1139,4.0,2020-2021,19790708-0041,120.0,I-3229,102.0
1139,4.0,2020-2021,19911025-0091,140.0,I-3229,158.0
1094,1.0,2020-2021,19560705-0025,280.0,I-3230,283.0
1094,1.0,2020-2021,19750331-0036,140.0,I-3230,130.0
1094,1.0,2020-2021,19900317-0083,100.0,I-3230,92.0
1043,2.0,2020-2021,19601021-0018,280.0,I-3231,271.0
1043,2.0,2020-2021,19750220-0037,100.0,I-3231,106.0
1140,2.0,2021-2022,19650303-0019,260.0,I-3232,275.0
1140,2.0,2021-2022,19751018-0039,100.0,I-3232,103.0
1215,2.0,2021-2022,19610623-0005,240.0,I-3233,260.0
1215,2.0,2021-2022,19790426-0049,120.0,I-3233,103.0
1118,3.0,2021-2022,19690917-0022,240.0,I-3234,249.0
1118,3.0,2021-2022,19780317-0052,140.0,I-3234,125.0
1276,1.0,2021-2022,19650303-0019,260.0,I-3235,277.0
1276,1.0,2021-2022,19760524-0046,120.0,I-3235,131.0
1206,1.0,2021-2022,19560612-0010,240.0,I-3236,239.0
1206,1.0,2021-2022,19790717-0045,100.0,I-3236,93.0
1206,1.0,2021-2022,19920226-0075,100.0,I-3236,93.0
1187,3.0,2021-2022,19620522-0023,260.0,I-3237,266.0
1187,3.0,2021-2022,19771013-0040,100.0,I-3237,81.0
1187,3.0,2021-2022,19900616-0124,120.0,I-3237,109.0
1071,4.0,2021-2022,19601021-0018,260.0,I-3238,260.0
1071,4.0,2021-2022,19750331-0036,100.0,I-3238,100.0
1009,1.0,2021-2022,19690408-0009,260.0,I-3239,280.0
1009,1.0,2021-2022,19760108-0050,100.0,I-3239,94.0
1091,2.0,2022-2023,19630126-0001,240.0,I-3240,228.0
1091,2.0,2022-2023,19750722-0060,140.0,I-3240,155.0
1091,2.0,2022-2023,19930919-0137,100.0,I-3240,82.0
1076,2.0,2022-2023,19570826-0012,280.0,I-3241,272.0
1076,2.0,2022-2023,19750906-0032,120.0,I-3241,130.0
1106,4.0,2022-2023,19620424-0026,260.0,I-3242,260.0
1106,4.0,2022-2023,19781217-0053,140.0,I-3242,138.0
1039,4.0,2022-2023,19620424-0026,280.0,I-3243,299.0
1039,4.0,2022-2023,19760108-0050,120.0,I-3243,133.0
1039,4.0,2022-2023,19930302-0135,100.0,I-3243,82.0
1184,4.0,2022-2023,19600814-0002,240.0,I-3244,239.0
1184,4.0,2022-2023,19790708-0041,100.0,I-3244,89.0
1184,4.0,2022-2023,19930906-0110,100.0,I-3244,117.0
1069,1.0,2022-2023,19640220-0029,240.0,I-3245,238.0
1069,1.0,2022-2023,19781125-0031,120.0,I-3245,123.0
1069,1.0,2022-2023,19930414-0106,100.0,I-3245,88.0
1047,2.0,2022-2023,19560612-0010,260.0,I-3246,263.0
1047,2.0,2022-2023,19750102-0059,120.0,I-3246,125.0
1047,2.0,2022-2023,19901108-0087,120.0,I-3246,122.0
1007,3.0,2022-2023,19600905-0003,240.0,I-3247,243.0
1007,3.0,2022-2023,19761024-0034,100.0,I-3247,118.0
1240,2.0,2023-2024,19690408-0009,260.0,I-3248,260.0
1240,2.0,2023-2024,19750512-0043,140.0,I-3248,139.0
1240,2.0,2023-2024,19910421-0067,120.0,I-3248,123.0
1197,3.0,2023-2024,19660630-0020,260.0,I-3249,250.0
1197,3.0,2023-2024,19770224-0058,120.0,I-3249,109.0
1200,2.0,2023-2024,19630126-0001,260.0,I-3250,262.0
1200,2.0,2023-2024,19780424-0057,140.0,I-3250,127.0
1200,2.0,2023-2024,19930512-0117,100.0,I-3250,93.0
1121,3.0,2023-2024,19570826-0012,240.0,I-3251,240.0
1121,3.0,2023-2024,19790717-0045,120.0,I-3251,131.0
1121,3.0,2023-2024,19910101-0133,140.0,I-3251,139.0
1030,1.0,2023-2024,19650303-0019,240.0,I-3252,230.0
1030,1.0,2023-2024,19750512-0043,140.0,I-3252,141.0
1030,1.0,2023-2024,19930326-0132,120.0,I-3252,131.0
1006,4.0,2023-2024,19610620-0006,260.0,I-3253,262.0
1006,4.0,2023-2024,19760524-0046,140.0,I-3253,120.0
1265,4.0,2023-2024,19640220-0029,260.0,I-3254,244.0
1265,4.0,2023-2024,19750722-0060,140.0,I-3254,156.0
1265,4.0,2023-2024,19910822-0122,140.0,I-3254,137.0
1212,3.0,2023-2024,19690408-0009,260.0,I-3255,268.0
1212,3.0,2023-2024,19781125-0031,140.0,I-3255,141.0
1212,3.0,2023-2024,19921208-0097,100.0,I-3255,120.0
1177,3.0,2023-2024,19650303-0019,260.0,I-3256,263.0
1177,3.0,2023-2024,19780815-0047,140.0,I-3256,127.0
1158,1.0,2023-2024,19611219-0014,280.0,I-3257,268.0
1158,1.0,2023-2024,19750220-0037,100.0,I-3257,82.0
1093,4.0,2023-2024,19690917-0022,240.0,I-3258,228.0
1093,4.0,2023-2024,19790618-0048,100.0,I-3258,82.0
1093,4.0,2023-2024,19900902-0114,140.0,I-3258,121.0
1078,4.0,2023-2024,19611219-0014,260.0,I-3259,272.0
1078,4.0,2023-2024,19750722-0060,100.0,I-3259,82.0
1030,3.0,2013-2014,19570826-0012,260.0,I-3260,277.0
1030,3.0,2013-2014,19750331-0036,100.0,I-3260,109.0
1152,2.0,2013-2014,19620424-0026,260.0,I-3261,275.0
1152,2.0,2013-2014,19790717-0045,100.0,I-3261,115.0
1011,4.0,2013-2014,19590129-0004,260.0,I-3262,242.0
1011,4.0,2013-2014,19761020-0044,140.0,I-3262,139.0
1296,1.0,2013-2014,19660630-0020,260.0,I-3263,261.0
1296,1.0,2013-2014,19790708-0041,120.0,I-3263,126.0
1206,1.0,2013-2014,19640220-0029,240.0,I-3264,238.0
1206,1.0,2013-2014,19750705-0033,100.0,I-3264,111.0
1188,3.0,2013-2014,19630126-0001,240.0,I-3265,249.0
1188,3.0,2013-2014,19760108-0050,100.0,I-3265,84.0
1016,1.0,2013-2014,19640414-0013,280.0,I-3266,265.0
1016,1.0,2013-2014,19761009-0055,140.0,I-3266,122.0
1016,1.0,2013-2014,19920320-0121,100.0,I-3266,89.0
1201,2.0,2014-2015,19650303-0019,280.0,I-3267,276.0
1201,2.0,2014-2015,19760108-0050,100.0,I-3267,89.0
1201,2.0,2014-2015,19910817-0092,140.0,I-3267,126.0
1157,1.0,2014-2015,19620831-0024,280.0,I-3268,292.0
1157,1.0,2014-2015,19790702-0038,120.0,I-3268,135.0
1157,1.0,2014-2015,19910122-0077,100.0,I-3268,99.0
1295,1.0,2014-2015,19620424-0026,260.0,I-3269,262.0
1295,1.0,2014-2015,19781130-0054,140.0,I-3269,136.0
1295,1.0,2014-2015,19930512-0117,100.0,I-3269,94.0
1072,1.0,2014-2015,19640220-0029,280.0,I-3270,291.0
1072,1.0,2014-2015,19750122-0056,140.0,I-3270,125.0
1072,1.0,2014-2015,19900317-0083,140.0,I-3270,158.0
1096,2.0,2014-2015,19620831-0024,240.0,I-3271,226.0
1096,2.0,2014-2015,19790426-0049,140.0,I-3271,120.0
1096,2.0,2014-2015,19900511-0134,120.0,I-3271,103.0
1079,4.0,2014-2015,19690917-0022,240.0,I-3272,237.0
1079,4.0,2014-2015,19790708-0041,140.0,I-3272,148.0
1068,3.0,2014-2015,19570828-0008,240.0,I-3273,238.0
1068,3.0,2014-2015,19761024-0034,100.0,I-3273,92.0
1051,2.0,2014-2015,19570826-0012,240.0,I-3274,246.0
1051,2.0,2014-2015,19760524-0046,120.0,I-3274,130.0
1051,2.0,2014-2015,19910921-0136,100.0,I-3274,87.0
1030,1.0,2014-2015,19610918-0027,280.0,I-3275,295.0
1030,1.0,2014-2015,19781130-0054,140.0,I-3275,144.0
1030,1.0,2014-2015,19900511-0134,100.0,I-3275,111.0
1014,2.0,2014-2015,19690513-0015,240.0,I-3276,227.0
1014,2.0,2014-2015,19751018-0039,140.0,I-3276,156.0
1144,2.0,2015-2016,19600529-0021,260.0,I-3277,242.0
1144,2.0,2015-2016,19780602-0035,120.0,I-3277,134.0
1050,4.0,2015-2016,19570826-0012,280.0,I-3278,269.0
1050,4.0,2015-2016,19790618-0048,140.0,I-3278,156.0
1050,4.0,2015-2016,19910817-0092,100.0,I-3278,91.0
1277,2.0,2015-2016,19570828-0008,260.0,I-3279,278.0
1277,2.0,2015-2016,19750722-0060,100.0,I-3279,102.0
1225,2.0,2015-2016,19610620-0006,240.0,I-3280,221.0
1225,2.0,2015-2016,19771013-0040,140.0,I-3280,121.0
1040,2.0,2015-2016,19570826-0012,260.0,I-3281,242.0
1040,2.0,2015-2016,19770713-0042,100.0,I-3281,114.0
1040,2.0,2015-2016,19910403-0103,100.0,I-3281,108.0
1020,3.0,2015-2016,19690917-0022,260.0,I-3282,262.0
1020,3.0,2015-2016,19770713-0042,120.0,I-3282,115.0
1020,3.0,2015-2016,19900307-0105,140.0,I-3282,131.0
1186,3.0,2015-2016,19600905-0003,240.0,I-3283,220.0
1186,3.0,2015-2016,19780815-0047,120.0,I-3283,136.0
1186,3.0,2015-2016,19920504-0093,120.0,I-3283,119.0
1176,1.0,2015-2016,19620831-0024,260.0,I-3284,261.0
1176,1.0,2015-2016,19780602-0035,140.0,I-3284,132.0
1177,1.0,2015-2016,19690513-0015,280.0,I-3285,272.0
1177,1.0,2015-2016,19771013-0040,100.0,I-3285,91.0
1105,3.0,2015-2016,19560612-0010,240.0,I-3286,242.0
1105,3.0,2015-2016,19781125-0031,140.0,I-3286,148.0
1105,3.0,2015-2016,19901011-0119,100.0,I-3286,114.0
1018,1.0,2015-2016,19601021-0018,280.0,I-3287,266.0
1018,1.0,2015-2016,19761009-0055,140.0,I-3287,121.0
1018,1.0,2015-2016,19921002-0129,140.0,I-3287,120.0
1062,1.0,2016-2017,19560705-0025,240.0,I-3288,235.0
1062,1.0,2016-2017,19781130-0054,100.0,I-3288,92.0
1062,1.0,2016-2017,19931203-0066,100.0,I-3288,82.0
1238,3.0,2016-2017,19580515-0017,280.0,I-3289,299.0
1238,3.0,2016-2017,19761024-0034,120.0,I-3289,128.0
1120,3.0,2016-2017,19580515-0017,280.0,I-3290,267.0
1120,3.0,2016-2017,19781217-0053,120.0,I-3290,126.0
1120,3.0,2016-2017,19920206-0072,120.0,I-3290,100.0
1150,1.0,2016-2017,19630126-0001,260.0,I-3291,242.0
1150,1.0,2016-2017,19790708-0041,140.0,I-3291,141.0
1107,1.0,2016-2017,19610620-0006,260.0,I-3292,252.0
1107,1.0,2016-2017,19761020-0044,100.0,I-3292,103.0
1107,1.0,2016-2017,19931231-0099,120.0,I-3292,131.0
1080,3.0,2016-2017,19561222-0030,240.0,I-3293,233.0
1080,3.0,2016-2017,19761009-0055,140.0,I-3293,135.0
1057,1.0,2016-2017,19570828-0008,260.0,I-3294,240.0
1057,1.0,2016-2017,19790702-0038,120.0,I-3294,121.0
1057,1.0,2016-2017,19910927-0128,140.0,I-3294,134.0
1276,1.0,2017-2018,19640414-0013,240.0,I-3295,233.0
1276,1.0,2017-2018,19761020-0044,140.0,I-3295,123.0
1262,2.0,2017-2018,19600905-0003,240.0,I-3296,247.0
1262,2.0,2017-2018,19760524-0046,100.0,I-3296,83.0
1026,3.0,2017-2018,19601021-0018,280.0,I-3297,277.0
1026,3.0,2017-2018,19750906-0032,100.0,I-3297,102.0
1026,3.0,2017-2018,19900818-0116,140.0,I-3297,126.0
1019,1.0,2017-2018,19600905-0003,240.0,I-3298,256.0
1019,1.0,2017-2018,19751018-0039,120.0,I-3298,119.0
1299,4.0,2017-2018,19560612-0010,240.0,I-3299,245.0
1299,4.0,2017-2018,19761009-0055,140.0,I-3299,138.0
1299,4.0,2017-2018,19901108-0087,100.0,I-3299,96.0
1246,3.0,2017-2018,19580218-0007,260.0,I-3300,255.0
1246,3.0,2017-2018,19760524-0046,120.0,I-3300,102.0
1225,3.0,2017-2018,19560612-0010,280.0,I-3301,262.0
1225,3.0,2017-2018,19780602-0035,120.0,I-3301,124.0
1225,3.0,2017-2018,19901026-0111,140.0,I-3301,129.0
1151,1.0,2017-2018,19610918-0027,280.0,I-3302,273.0
1151,1.0,2017-2018,19760108-0050,100.0,I-3302,86.0
1151,1.0,2017-2018,19930302-0135,140.0,I-3302,158.0
1014,1.0,2017-2018,19580218-0007,280.0,I-3303,263.0
1014,1.0,2017-2018,19750331-0036,140.0,I-3303,132.0
1014,1.0,2017-2018,19920206-0072,140.0,I-3303,121.0
1171,4.0,2018-2019,19660630-0020,260.0,I-3304,256.0
1171,4.0,2018-2019,19761024-0034,140.0,I-3304,137.0
1171,4.0,2018-2019,19900307-0105,100.0,I-3304,111.0
1143,2.0,2018-2019,19561222-0030,240.0,I-3305,242.0
1143,2.0,2018-2019,19750220-0037,100.0,I-3305,108.0
1139,1.0,2018-2019,19600905-0003,240.0,I-3306,260.0
1139,1.0,2018-2019,19750102-0059,100.0,I-3306,88.0
1139,1.0,2018-2019,19920217-0098,120.0,I-3306,102.0
1292,2.0,2018-2019,19570615-0011,260.0,I-3307,276.0
1292,2.0,2018-2019,19790717-0045,140.0,I-3307,121.0
1264,2.0,2018-2019,19560705-0025,260.0,I-3308,255.0
1264,2.0,2018-2019,19790618-0048,120.0,I-3308,118.0
1198,4.0,2018-2019,19560812-0016,260.0,I-3309,244.0
1198,4.0,2018-2019,19770224-0058,120.0,I-3309,134.0
1198,4.0,2018-2019,19910101-0133,140.0,I-3309,147.0
1138,2.0,2018-2019,19630126-0001,260.0,I-3310,254.0
1138,2.0,2018-2019,19750417-0051,120.0,I-3310,100.0
1062,1.0,2018-2019,19690917-0022,280.0,I-3311,288.0
1062,1.0,2018-2019,19760524-0046,120.0,I-3311,132.0
1062,1.0,2018-2019,19921218-0101,120.0,I-3311,127.0
1020,3.0,2018-2019,19570828-0008,260.0,I-3312,240.0
1020,3.0,2018-2019,19750906-0032,120.0,I-3312,116.0
1061,1.0,2019-2020,19600529-0021,260.0,I-3313,277.0
1061,1.0,2019-2020,19771013-0040,120.0,I-3313,139.0
1061,1.0,2019-2020,19900201-0074,120.0,I-3313,116.0
1268,1.0,2019-2020,19561222-0030,280.0,I-3314,291.0
1268,1.0,2019-2020,19751018-0039,140.0,I-3314,130.0
1268,1.0,2019-2020,19921123-0108,100.0,I-3314,86.0
1188,4.0,2019-2020,19590129-0004,240.0,I-3315,241.0
1188,4.0,2019-2020,19781217-0053,140.0,I-3315,159.0
1177,3.0,2019-2020,19630126-0001,280.0,I-3316,260.0
1177,3.0,2019-2020,19780317-0052,100.0,I-3316,114.0
1177,3.0,2019-2020,19900723-0126,140.0,I-3316,145.0
1078,4.0,2019-2020,19650303-0019,260.0,I-3317,240.0
1078,4.0,2019-2020,19760524-0046,140.0,I-3317,140.0
1078,4.0,2019-2020,19900701-0138,140.0,I-3317,126.0
1271,1.0,2019-2020,19620424-0026,280.0,I-3318,291.0
1271,1.0,2019-2020,19750705-0033,140.0,I-3318,135.0
1271,1.0,2019-2020,19900124-0064,120.0,I-3318,117.0
1191,2.0,2019-2020,19690513-0015,260.0,I-3319,242.0
1191,2.0,2019-2020,19760524-0046,120.0,I-3319,107.0
1111,2.0,2019-2020,19600905-0003,240.0,I-3320,243.0
1111,2.0,2019-2020,19760108-0050,120.0,I-3320,114.0
1111,2.0,2019-2020,19901011-0119,120.0,I-3320,126.0
1072,4.0,2019-2020,19601021-0018,260.0,I-3321,251.0
1072,4.0,2019-2020,19751018-0039,120.0,I-3321,127.0
1072,4.0,2019-2020,19921201-0094,120.0,I-3321,104.0
1027,4.0,2019-2020,19620522-0023,260.0,I-3322,272.0
1027,4.0,2019-2020,19750512-0043,140.0,I-3322,151.0
